2017	341	0	0	1.90
2017	341	0	1	2.05
2017	341	0	2	2.01
2017	341	0	3	1.84
2017	341	0	4	1.77
2017	341	0	5	1.71
2017	341	0	6	1.65
2017	341	0	7	1.71
2017	341	0	8	1.61
2017	341	0	9	1.58
2017	341	0	10	1.65
2017	341	0	11	1.62
2017	341	0	12	1.46
2017	341	0	13	1.36
2017	341	0	14	1.40
2017	341	0	15	1.51
2017	341	0	16	1.52
2017	341	0	17	1.46
2017	341	0	18	1.10
2017	341	0	19	1.08
2017	341	0	20	1.29
2017	341	0	21	1.49
2017	341	0	22	1.44
2017	341	0	23	1.53
2017	341	0	24	1.61
2017	341	0	25	1.16
2017	341	0	26	0.53
2017	341	0	27	0.42
2017	341	0	28	0.33
2017	341	0	29	0.49
2017	341	0	30	0.72
2017	341	0	31	0.76
2017	341	0	32	0.79
2017	341	0	33	0.72
2017	341	0	34	0.87
2017	341	0	35	0.82
2017	341	0	36	0.86
2017	341	0	37	0.88
2017	341	0	38	0.67
2017	341	0	39	0.88
2017	341	0	40	1.03
2017	341	0	41	1.11
2017	341	0	42	1.32
2017	341	0	43	1.31
2017	341	0	44	1.24
2017	341	0	45	1.18
2017	341	0	46	1.13
2017	341	0	47	0.93
2017	341	0	48	0.82
2017	341	0	49	0.76
2017	341	0	50	1.00
2017	341	0	51	0.86
2017	341	0	52	1.10
2017	341	0	53	1.09
2017	341	0	54	1.06
2017	341	0	55	1.13
2017	341	0	56	1.25
2017	341	0	57	1.39
2017	341	0	58	1.06
2017	341	0	59	0.97
2017	341	1	0	1.00
2017	341	1	1	1.02
2017	341	1	2	0.99
2017	341	1	3	1.20
2017	341	1	4	1.19
2017	341	1	5	1.10
2017	341	1	6	0.93
2017	341	1	7	1.03
2017	341	1	8	0.92
2017	341	1	9	0.91
2017	341	1	10	0.87
2017	341	1	11	0.87
2017	341	1	12	0.86
2017	341	1	13	0.89
2017	341	1	14	0.89
2017	341	1	15	0.87
2017	341	1	16	0.77
2017	341	1	17	0.85
2017	341	1	18	0.89
2017	341	1	19	1.01
2017	341	1	20	0.93
2017	341	1	21	0.71
2017	341	1	22	0.63
2017	341	1	23	0.70
2017	341	1	24	0.73
2017	341	1	25	0.81
2017	341	1	26	1.02
2017	341	1	27	1.17
2017	341	1	28	1.23
2017	341	1	29	1.22
2017	341	1	30	1.31
2017	341	1	31	1.49
