2018	160	0	0	0.41
2018	160	0	1	0.46
2018	160	0	2	0.49
2018	160	0	3	0.46
2018	160	0	4	0.52
2018	160	0	5	0.57
2018	160	0	6	0.45
2018	160	0	7	0.53
2018	160	0	8	0.34
2018	160	0	9	0.23
2018	160	0	10	-0.02
2018	160	0	11	-0.12
2018	160	0	12	-0.00
2018	160	0	13	0.25
2018	160	0	14	0.43
2018	160	0	15	0.86
2018	160	0	16	0.70
2018	160	0	17	0.36
2018	160	0	18	0.28
2018	160	0	19	-0.19
2018	160	0	21	-0.11
2018	160	0	23	-0.08
2018	160	0	25	-0.05
2018	160	0	26	-0.05
2018	160	0	27	-0.05
2018	160	0	28	0.02
2018	160	0	29	0.02
2018	160	0	30	0.02
2018	160	0	31	0.04
2018	160	0	32	0.01
2018	160	0	33	0.07
2018	160	0	34	0.07
2018	160	0	35	0.08
2018	160	0	36	0.03
2018	160	0	37	0.03
2018	160	0	38	0.08
2018	160	0	39	0.08
2018	160	0	40	0.11
2018	160	0	41	0.11
2018	160	0	42	0.17
2018	160	0	44	0.20
2018	160	0	45	0.22
2018	160	0	46	0.24
2018	160	0	47	0.38
2018	160	0	48	0.33
2018	160	0	49	0.35
2018	160	0	50	0.38
2018	160	0	51	0.43
2018	160	0	52	0.37
2018	160	0	53	0.48
2018	160	0	54	0.02
2018	160	0	55	-0.03
2018	160	0	56	-0.02
2018	160	0	57	-0.05
2018	160	0	58	-0.09
2018	160	0	59	-0.03
2018	160	1	0	-0.04
2018	160	1	1	-0.05
2018	160	1	2	-0.02
2018	160	1	3	-0.01
2018	160	1	4	-0.00
2018	160	1	5	-0.49
2018	160	1	6	-0.50
2018	160	1	7	-0.47
2018	160	1	8	-0.51
2018	160	1	9	-0.19
2018	160	1	10	-0.66
2018	160	1	11	-0.12
2018	160	1	12	-0.57
2018	160	1	13	-0.03
2018	160	1	14	-0.17
2018	160	1	15	-0.22
2018	160	1	16	-0.46
2018	160	1	17	-0.74
2018	160	1	18	-0.51
2018	160	1	19	-1.04
2018	160	1	20	-1.02
2018	160	1	21	-1.03
2018	160	1	22	-1.04
2018	160	1	23	-0.94
2018	160	1	24	-1.20
2018	160	1	25	-0.76
