2019	345	0	0	-1.50
2019	345	0	1	-2.06
2019	345	0	2	-1.78
2019	345	0	3	-1.67
2019	345	0	4	-1.97
2019	345	0	5	-2.55
2019	345	0	10	-2.68
2019	345	0	15	-1.68
2019	345	0	16	-1.26
2019	345	0	17	-0.86
2019	345	0	18	-1.29
2019	345	0	19	-1.26
2019	345	0	20	-1.66
2019	345	0	21	1.23
2019	345	0	22	1.86
2019	345	0	23	3.91
2019	345	0	24	4.00
2019	345	0	25	1.49
2019	345	0	26	2.16
2019	345	0	27	3.45
2019	345	0	28	2.19
2019	345	0	29	1.05
2019	345	0	30	1.91
2019	345	0	31	2.32
2019	345	0	32	1.10
2019	345	0	33	0.91
2019	345	0	34	2.64
2019	345	0	35	-1.19
2019	345	0	36	-2.07
2019	345	0	37	-0.76
2019	345	0	38	0.06
2019	345	0	39	0.24
2019	345	0	40	0.46
2019	345	0	41	0.45
2019	345	0	42	0.28
2019	345	0	43	0.18
2019	345	0	44	0.01
2019	345	0	45	0.45
2019	345	0	46	-0.33
2019	345	0	47	-0.69
2019	345	0	48	-1.24
2019	345	0	49	-1.74
2019	345	0	50	-2.31
2019	345	0	51	-2.24
2019	345	0	52	-2.39
2019	345	0	53	-2.04
2019	345	0	54	-2.40
2019	345	0	55	-1.78
2019	345	0	56	-1.97
2019	345	0	58	-2.93
2019	345	0	59	-2.92
2019	345	1	1	-2.82
2019	345	1	3	-2.97
2019	345	1	5	-3.30
2019	345	1	6	-2.39
2019	345	1	7	-2.61
2019	345	1	8	-2.15
2019	345	1	9	-1.51
2019	345	1	10	-1.29
2019	345	1	11	-0.85
2019	345	1	12	-0.09
2019	345	1	13	3.00
2019	345	1	14	3.03
2019	345	1	15	3.15
2019	345	1	16	2.92
2019	345	1	17	3.14
2019	345	1	18	3.30
2019	345	1	19	3.14
2019	345	1	20	1.41
2019	345	1	21	0.58
2019	345	1	22	0.46
2019	345	1	23	0.82
2019	345	1	24	0.12
2019	345	1	25	-2.26
2019	345	1	26	-2.33
2019	345	1	27	-2.16
2019	345	1	28	-2.66
2019	345	1	29	-3.00
2019	345	1	30	-3.32
2019	345	1	31	-3.13
2019	345	1	32	-2.85
2019	345	1	33	-2.51
2019	345	1	34	-1.81
2019	345	1	35	-2.38
2019	345	1	36	-1.79
2019	345	1	37	-2.77
2019	345	1	38	-2.83
2019	345	1	39	-2.73
2019	345	1	40	-2.69
2019	345	1	41	-2.84
2019	345	1	42	-2.97
2019	345	1	43	-2.51
2019	345	1	44	-2.37
2019	345	1	45	-3.18
2019	345	1	46	-2.22
2019	345	1	47	-2.34
2019	345	1	48	-2.42
2019	345	1	49	-2.49
2019	345	1	50	-2.15
2019	345	1	51	-2.34
2019	345	1	52	-2.79
2019	345	1	53	-2.50
2019	345	1	54	-2.48
2019	345	1	55	-2.47
2019	345	1	56	-1.78
2019	345	1	59	-1.33
2019	345	2	0	-1.66
2019	345	2	1	-2.56
2019	345	2	2	-0.54
2019	345	2	3	0.18
2019	345	2	4	-2.79
2019	345	2	5	-3.20
2019	345	2	6	-2.02
2019	345	2	7	-0.01
2019	345	2	8	3.77
2019	345	2	9	4.69
2019	345	2	10	5.70
2019	345	2	11	5.13
2019	345	2	12	5.14
2019	345	2	13	5.22
2019	345	2	14	4.92
2019	345	2	15	5.11
2019	345	2	16	4.91
2019	345	2	17	4.74
2019	345	2	18	4.36
2019	345	2	19	4.33
2019	345	2	20	4.46
2019	345	2	21	4.45
2019	345	2	22	4.62
2019	345	2	23	4.41
2019	345	2	24	4.04
2019	345	2	25	1.64
2019	345	2	26	1.62
2019	345	2	27	1.29
2019	345	2	28	0.90
2019	345	2	29	1.22
2019	345	2	30	1.06
2019	345	2	31	0.92
2019	345	2	32	-0.61
2019	345	2	33	-0.15
2019	345	2	34	-1.26
2019	345	2	35	-1.09
2019	345	2	36	-1.22
2019	345	2	37	-2.30
2019	345	2	38	-4.07
2019	345	2	39	-3.25
2019	345	2	40	-2.42
2019	345	2	41	-2.19
2019	345	2	42	-1.23
2019	345	2	43	-0.95
2019	345	2	44	-1.17
2019	345	2	45	-1.34
